test_cluster,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
5,0.0008188076656282518,0.0008145791291898873,0.028614815491773693,0.02854083266462083,0.5393991973126767,0.541777860043208,0.03298908952731626,0.03294136164717161,0.018215476825708093,0.01818106991091022,13,5,"[['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI'], ['SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour']]"
