test_cluster,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
8,0.0007486922251415044,0.0007473881645891288,0.027362240864766622,0.027338400914997365,0.5416736314868715,0.5424719372755801,0.04231078491715522,0.04229003633186721,0.019052263267171275,0.019046187123232423,13,1,"[['SWdown', 'LWdown', 'SWdown_clearsky', 'LAI', 'fPAR', 'hour']]"
