test_cluster,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
7,0.2584313695960755,0.0004578553980861801,0.5083614556553983,0.021397555890479175,-1494.127173574667,-1.6488736577004537,1.0,0.033220354606556424,0.50819142112719,0.016881878059758708,13,0,[]
