test_cluster,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
2,0.0005112913669086075,0.0005070078860462794,0.022611752849096143,0.022516835613519928,0.391755657592738,0.39685138806844267,0.030921746586481703,0.03100286417732031,0.01614897523183356,0.016190226942998008,7,6,"[['SWdown', 'LWdown', 'SWdown_clearsky', 'LAI'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LAI', 'hour'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'hour']]"
