site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
NL-Hor,0.0042912011082675,0.0043027834,0.0655072599661105,0.065595604,0.8029183313485125,0.8023864030838013,0.1806249273165621,0.18238126,0.0492001766654816,0.04947191,7,1,"[['Tair', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NDWI_band7']]"
NL-Loo,0.0033652504765255,0.0033652505,0.0580107789684427,0.05801078,0.8072345479292203,0.807234525680542,0.0974786190699558,0.09747862,0.038622848935971,0.03862285,1,1,"[['SWdown', 'SWdown_clearsky', 'LAI']]"
PA-SPn,0.004894714363549,0.005739337,0.069962235266957,0.07575841,0.6482175726756227,0.5875146985054016,0.1245862041468195,0.13033609,0.0496547577055115,0.052417513,13,1,"[['SWdown_clearsky', 'EVI', 'fPAR']]"
PA-SPs,0.005967922298792,0.0067727555172562,0.0772523287596694,0.0822967527746766,0.8432392878171846,0.8220985587328979,0.2239112702088265,0.2634640829292847,0.06235427506917,0.0683741878998363,103,6,"[['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour'], ['vpd', 'SWdown', 'SWdown_clearsky', 'NIRv', 'LAI', 'fPAR', 'hour'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR', 'hour'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'NDWI_band7', 'LAI', 'fPAR', 'hour']]"
RU-Che,0.0040303779673898,0.0054941559333686,0.0634852578744845,0.0741225737098265,0.5528723826355768,0.3904817682628656,0.3953270327143451,0.5039872661009746,0.0466758955490963,0.058330077395651,205,11,"[['vpd', 'SWdown_clearsky', 'LST_TERRA_Night'], ['vpd', 'SWdown_clearsky', 'hour'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Night'], ['vpd', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night'], ['vpd', 'SWdown_clearsky', 'LST_TERRA_Day', 'hour'], ['vpd', 'SWdown_clearsky', 'LST_TERRA_Night', 'hour'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'hour'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Night', 'hour'], ['vpd', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'hour'], ['vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LST_TERRA_Night', 'hour']]"
RU-Cok,0.0109852060109825,0.0126834312988351,0.1048103335124095,0.112620740979782,0.6119251898746435,0.5519319175159271,0.224811891192238,0.238209199475033,0.0832862729254137,0.0874130230279288,52,3,"[['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'EVI', 'LAI'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'EVI', 'LAI', 'hour'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'EVI', 'NIRv', 'LAI', 'hour']]"
RU-Fy2,0.0026787579561381,0.0027319755073685,0.0517567189468008,0.0522683030848386,0.7682186433939697,0.7636139585282942,0.107700133914704,0.1084160998852314,0.0359318464858811,0.0362069287789488,205,11,"[['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'LAI', 'fPAR', 'hour'], ['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR', 'hour'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR'], ['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR', 'hour'], ['vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR', 'hour'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR', 'hour']]"
RU-Fyo,0.0050950220344797,0.004816681382723,0.0713794230466996,0.0694023153988611,0.7355192728782829,0.7499678341339487,0.1763325948910875,0.1642523593734592,0.0488488945153283,0.0457999562477498,26,2,"[['SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR'], ['SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'fPAR', 'hour']]"
RU-Ha1,0.0025673307170731,0.0036587139745981,0.0506688337844197,0.0604873042431063,0.6396602282827848,0.4864782516651131,0.1788157609592786,0.2318846332969092,0.0405533447165,0.050764379125329,103,6,"[['vpd', 'SWdown', 'SWdown_clearsky', 'EVI', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'NIRv', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'EVI', 'NIRv', 'LAI', 'fPAR'], ['vpd', 'SWdown', 'SWdown_clearsky', 'EVI', 'LAI', 'fPAR', 'hour'], ['vpd', 'SWdown', 'SWdown_clearsky', 'NIRv', 'LAI', 'fPAR', 'hour'], ['vpd', 'SWdown', 'SWdown_clearsky', 'EVI', 'NIRv', 'LAI', 'fPAR', 'hour']]"
SD-Dem,0.0057537602409028,0.0060592775545629,0.0758535446825187,0.0778413614639607,0.5592549172242484,0.5358519167409626,0.2470898089261159,0.2649774721142059,0.0568056011846416,0.0595557485050793,103,6,"[['SWdown_clearsky', 'LST_TERRA_Day', 'EVI', 'hour'], ['vpd', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'hour'], ['SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'EVI', 'hour'], ['SWdown_clearsky', 'LST_TERRA_Day', 'EVI', 'LAI', 'hour'], ['vpd', 'SWdown_clearsky', 'LST_TERRA_Day', 'NIRv', 'LAI', 'hour'], ['SWdown', 'SWdown_clearsky', 'LST_TERRA_Day', 'EVI', 'LAI', 'hour']]"
