site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,G_hat_count,O_hat_count,O_hat
CA-NS2,0.0016712538131507,0.0016712537,0.040880971284337,0.04088097,0.8545019443101107,0.8545019626617432,0.0646120974088987,0.0646121,0.0264216241451185,0.026421625,14,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-NS3,0.0011905153275478,0.0012864287,0.0345038451125059,0.03586682,0.8571503024572048,0.8456416726112366,0.0502152467362841,0.050121337,0.0183567711850104,0.018501166,14,2,"[['Tair', 'vpd', 'SWdown'], ['Tair', 'vpd', 'SWdown', 'LWdown']]"
CA-NS4,0.0015135365376285,0.0015263839,0.0389041969153522,0.039068963,0.8061353366166311,0.8044897317886353,0.044091894328927,0.045048933,0.0250392801621381,0.025652466,14,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CA-NS5,0.0019284884192111,0.0019284883,0.0439145581693717,0.043914557,0.8985658779810033,0.8985658884048462,0.0646940660962985,0.06469406,0.0247038824513774,0.024703883,14,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-NS6,0.0040585819232376,0.004548612,0.0637070005826493,0.0674434,0.8024283151148874,0.7785736918449402,0.0975133316130862,0.10052523,0.0303208886556409,0.031596616,14,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CA-NS7,0.0022884146649138,0.0027051824,0.0478373772787953,0.052011367,0.7310934947561285,0.6821200251579285,0.0724650587877822,0.078188576,0.0263209010532169,0.028540742,14,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CA-Oas,0.0020621111405867,0.0021671334,0.0454104739084135,0.04655248,0.8631726687112588,0.856204092502594,0.0763342541273018,0.07835811,0.0214190965658239,0.02187938,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CA-Obs,0.0017296972926749,0.00176198,0.041589629628971,0.041975945,0.9172944628056656,0.9157508611679076,0.0603364670898432,0.060692005,0.0225852168908917,0.022802074,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'LST_TERRA_Day']]"
CA-Qfo,0.0007247104896243,0.0007247105,0.0269204474261553,0.026920449,0.8863410129520551,0.8863409757614136,0.0272485968929721,0.027248599,0.0155701457380288,0.015570145,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-SF1,0.0027958456758599,0.0027958457,0.0528757569767082,0.052875757,0.8398551430009366,0.8398551344871521,0.0853688756949871,0.08536888,0.0372484459278004,0.037248448,14,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-SF2,0.0041201077149364,0.0065811262,0.0641880652063639,0.08112414,0.7431049234902639,0.5896565914154053,0.0964507746586153,0.109689444,0.0453781230317237,0.05429944,13,1,"[['vpd', 'SWdown', 'LWdown', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-SF3,0.001078094406779,0.0011149767,0.0328343479724973,0.033391267,0.7278296684379748,0.7185185551643372,0.0410130089865749,0.042109758,0.0206618757983225,0.021219907,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CA-TP1,0.0034154887616873,0.0034154884,0.0584421830674327,0.05844218,0.7443857769425493,0.744385838508606,0.0487797359013704,0.048779737,0.0297955614303066,0.029795561,14,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day'], ['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CA-TP4,0.0018262721154707,0.0018915954,0.042734905118308,0.043492477,0.8487870202033112,0.8433783650398254,0.0495935947242972,0.049877465,0.0255530268528961,0.025888368,13,1,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
CA-TPD,0.0015829791536728,0.0015831168,0.0397866705527469,0.0397884,0.859697884351535,0.8596856594085693,0.0550657682394671,0.055066258,0.0225277489372327,0.022528218,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
CH-Aws,0.0014611612022692,0.0015026829,0.0382251383551354,0.038764454,0.8218661485490556,0.8168041110038757,0.037915457771425,0.03798343,0.0208471221648207,0.020984212,14,1,"[['Tair', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short', 'LST_TERRA_Day']]"
CH-Cha,0.0029909541880857,0.0030312077,0.0546896168215296,0.055056404,0.7471864855760801,0.7437840104103088,0.1000930950882895,0.10200687,0.0335020569418574,0.03390589,14,2,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky'], ['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CH-Dav,0.0003381828949769,0.00033867345,0.0183897497257846,0.018403083,0.7726527534893703,0.7723230123519897,0.0243282807351291,0.024337204,0.0117472286956799,0.011747064,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
CH-Fru,0.0024149309487674,0.0024149735,0.049141946937087,0.04914238,0.7456956116631319,0.745691180229187,0.0745912422284979,0.074592896,0.0283606876449773,0.02836134,14,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
CH-Lae,0.0013214334808539,0.0013707627,0.0363515265271478,0.037023813,0.7235360604751873,0.7132156491279602,0.0564431353901549,0.057293404,0.0230542744717926,0.023499101,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CH-Oe1,0.007515021423993,0.00704325,0.0866892232286866,0.08392407,0.4379798533794118,0.4732618927955627,0.1642314736659588,0.14825033,0.0479374165128266,0.043020044,13,1,"[['Tair', 'SWdown_clearsky']]"
CH-Oe2,0.0019474368449613,0.0019475468,0.0441297727726001,0.04413102,0.570157210888897,0.5701329708099365,0.0519640006357739,0.051966038,0.0242234920062736,0.024224667,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
CN-Cha,0.0022167117374624,0.0023701978,0.0470819682836482,0.04868468,0.896455149556839,0.889285683631897,0.0798992662802063,0.0802283,0.0283559921712469,0.02894172,13,1,"[['Tair', 'vpd', 'SWdown', 'LWdown', 'SWdown_clearsky', 'IGBP_veg_short']]"
CN-Cng,0.0021158259593212,0.0022702476,0.0459981082145911,0.047647115,0.7553171577501856,0.7374592423439026,0.1223903720549208,0.12183589,0.0241474175524618,0.024980154,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky']]"
CN-Dan,0.0019453547952184,0.0020170386,0.0441061763840222,0.04491145,0.8367484703590212,0.8307328820228577,0.0673216426374435,0.06841312,0.022515035241578,0.022999374,13,1,"[['Tair', 'vpd', 'SWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
CN-Din,0.0032978822485861,0.0033441812,0.057427190847073,0.057828896,0.8873964861425944,0.8858156204223633,0.0926150554122232,0.09290784,0.0349917774003041,0.035154954,13,1,"[['SWdown', 'LWdown', 'SWdown_clearsky', 'LST_TERRA_Day']]"
