site,test_loss,mse,r2,relative_error,mae,rmse
MY-PSO,0.0007524281390942,0.0007524281973019,0.6645286083221436,46.944435119628906,0.0226133801043033,0.0274304244667291
NL-Hor,0.0004926471156068,0.0004926468245685,0.5291128158569336,3.850395679473877,0.0178080443292856,0.0221956484019756
NL-Loo,0.0002771240251604,0.0002771231811493,0.7675451636314392,2.457101345062256,0.0122515633702278,0.0166470166295766
PA-SPn,0.0003920298477169,0.0003920294402632,0.754665195941925,2.6230716705322266,0.0151552502065896,0.0197997335344553
PA-SPs,0.0007632643100805,0.0007632643682882,0.6988612413406372,2.210113048553467,0.0195850245654582,0.0276272390037775
RU-Che,9.160446643363684e-05,9.160450281342492e-05,0.1750953197479248,2.1907827854156494,0.0057572643272578,0.0095710242167115
RU-Cok,0.000120657547086,0.000120657372463,0.327231228351593,3.592383623123169,0.0085503906011581,0.0109844151884317
RU-Fy2,0.0003451113880146,0.0003451110969763,0.7727866172790527,2.323507070541382,0.0129698952659964,0.0185771659016609
RU-Fyo,0.0004203007265459,0.0004203003773,0.6371151804924011,3.4205868244171143,0.0150864450260996,0.0205012280493974
RU-Ha1,0.0001096310516004,0.0001096310079446,0.5948776006698608,1.7531821727752686,0.0067408303730189,0.0104704825207591
SD-Dem,0.0002736683818511,0.0002736683818511,0.2913329005241394,0.7896978259086609,0.0085625080391764,0.016542924568057
SE-Deg,0.0003654446045402,0.0003654440806712,-5.715944766998291,6.962310791015625,0.0130250705406069,0.0191165916621685
SE-Htm,0.0004792884574271,0.0004792886902578,0.7399333715438843,3.614081382751465,0.0149203352630138,0.0218926630914211
SE-Lnn,0.0002385763800702,0.000238576598349,0.7133880853652954,0.9112324118614196,0.0073020965792238,0.0154459252953529
SE-Nor,0.0003349130274727,0.0003349127655383,0.6521662473678589,3.1527810096740723,0.0148597713559865,0.0183006227016448
SE-Ros,0.0002230805548606,0.0002230808167951,0.5617915391921997,2.220444440841675,0.0118651669472455,0.014935890212655
SE-Svb,0.0003149952099192,0.0003149953263346,0.5528712868690491,2.3270726203918457,0.0141720492392778,0.0177481081336736
SJ-Adv,0.0001005836675176,0.0001005837257253,-0.0557547807693481,5.603903293609619,0.0069261915050446,0.01002914365381
US-A32,0.0011850277660414,0.0011850271839648,0.3287103176116943,5.696084976196289,0.0189435388892889,0.0344242230057716
US-AR1,0.0001433809084119,0.000143381053931,0.3998361825942993,1.6574699878692627,0.0075541133992373,0.0119741829112172
US-AR2,8.944155706558377e-05,8.944162982515991e-05,0.2675427794456482,1.8325695991516116,0.0055725839920341,0.0094573581591248
US-ARM,0.000535980623681,0.0005359810893423,0.4016047716140747,3.105558395385742,0.0140280667692422,0.0231512654572725
US-ARb,0.0008776722825132,0.0008776719332672,0.3033192157745361,2.451544523239136,0.0174240283668041,0.0296255275607109
US-ARc,0.0003878379357047,0.0003878379939123,0.6424374580383301,1.3164119720458984,0.0115661453455686,0.0196936037391424
US-Atq,4.737640119856224e-05,4.737640483654104e-05,0.0290119051933288,1.486451506614685,0.0054003479890525,0.0068830521777272
US-BZB,0.0001323180185863,0.0001323180476902,0.2515401840209961,2.1543774604797363,0.0068585346452891,0.0115029579028487
US-BZF,0.0001344732008874,0.0001344731572316,0.493481695652008,3.0315492153167725,0.0078945392742753,0.0115962559357285
US-BZS,0.0006071226671338,0.0006071232492104,-0.4095677137374878,2.961500644683838,0.0181301105767488,0.0246398709714412
US-BZo,0.0001574982743477,0.0001574983180034,0.2881754040718078,2.377372980117798,0.0079867774620652,0.012549833394587
US-Bi1,0.0015907584456726,0.0015907577471807,0.3990568518638611,2.321539878845215,0.0243319608271121,0.039884302765131
US-Bi2,0.0017139879055321,0.0017139888368546,0.5248802900314331,1.8375636339187624,0.0195191483944654,0.041400346904993
US-Blo,0.0003509164089336,0.0003509162343107,0.648277997970581,2.0082597732543945,0.0140113979578018,0.0187327582389116
US-CF1,0.0003928721998818,0.0003928717051167,0.5944048166275024,0.8004340529441833,0.0079300571233034,0.0198209919035434
US-CF2,0.0003690804878715,0.0003690803714562,0.567908763885498,1.1730248928070068,0.0084228096529841,0.0192114654928445
US-CF3,0.000575688201934,0.000575688725803,0.4132139086723327,0.837242841720581,0.0106716388836503,0.0239935144782066
US-CF4,0.0006012904923409,0.0006012904341332,0.4230107069015503,0.991320013999939,0.0116679985076189,0.0245212242007255
US-CRT,0.0010510168503969,0.0010510177817195,0.3469545245170593,1.8954942226409912,0.0164130553603172,0.0324194058775901
US-CS1,0.0004572466132231,0.0004572464386001,0.6413867473602295,1.2971326112747192,0.00905292481184,0.0213833209127187
US-CS3,0.0007861193735152,0.0007861195481382,0.525847852230072,2.655281782150269,0.0136063275858759,0.0280378237366676
US-CS4,0.0005028876475989,0.0005028874147683,0.700393795967102,1.063232421875,0.0103201596066355,0.0224251504987478
US-EDN,0.0001250663481187,0.0001250663481187,0.3894998431205749,3.080595731735229,0.006974599789828,0.0111833065748214
US-GLE,0.00011743100913,0.0001174310527858,0.7082563638687134,1.458168387413025,0.0073199979960918,0.0108365612104535
US-Goo,0.0003532666887622,0.0003532662231009,0.7103382349014282,2.551342010498047,0.0134543040767312,0.0187953785061836
US-HB1,0.0010233154753223,0.0010233155917376,-1.0808587074279783,7.960090160369873,0.0271850228309631,0.0319893024861812
US-HWB,0.0013817751314491,0.0013817747822031,0.4683273434638977,9.800217628479004,0.0188085380941629,0.0371722318232059
US-Hn3,0.0001661075948504,0.000166107492987,0.0219256281852722,2.6121091842651367,0.0083412528038024,0.0128882694989442
US-Ho2,0.0008243788033723,0.0008243779884651,0.3943448066711426,4.65941333770752,0.0236008763313293,0.0287119839340448
US-IB2,0.0004680161364376,0.0004680152633227,0.6158391237258911,1.242875337600708,0.0118047408759593,0.0216336604207754
US-ICs,3.733501580427401e-05,3.733511039172299e-05,0.3341434001922607,0.9017441272735596,0.0037194066680967,0.0061102462932467
US-ICt,6.840219430159777e-05,6.840228888904676e-05,-0.2820634841918945,1.6247988939285278,0.0054003810510039,0.0082705672830343
US-Ivo,8.39698695926927e-05,8.39698695926927e-05,0.1100937128067016,1.214669108390808,0.0061940881423652,0.0091635072603821
US-Jo2,0.0001551707246107,0.0001551707973703,-1.1035118103027344,7.23331880569458,0.0094014192000031,0.0124567570164799
US-KFS,0.000355531432433,0.0003555314906407,0.5904144048690796,2.585912704467773,0.0119088729843497,0.0188555419445037
US-KLS,0.0004706562904175,0.0004706563486251,0.4972973465919494,2.338498592376709,0.0120021700859069,0.0216946154832839
US-KS1,0.0003055485431104,0.0003055485722143,0.7391701936721802,1.7848594188690186,0.014241105876863,0.0174799468368291
US-KS2,0.000374944822397,0.0003749450552277,0.6457699537277222,1.5038247108459473,0.015216308645904,0.0193634983152151
US-KS3,0.0002497277455404,0.0002497277746442,0.6956489086151123,2.646181106567383,0.0109296571463346,0.0158027783036232
US-LWW,0.0003511075046844,0.0003511075046844,-0.1836471557617187,2.693591833114624,0.0138446912169456,0.0187378637492656
US-Lin,0.0001833780261222,0.0001833780406741,-0.0181078910827636,3.585998058319092,0.0096948556602001,0.0135417152196168
US-Los,0.000197105386178,0.0001971055025933,0.730004072189331,1.9887877702713013,0.009923524223268,0.0140394270420074
US-MOz,0.0004911365685984,0.0004911357536911,0.6545964479446411,3.68242073059082,0.0133745158091187,0.0221615824848413
US-Me1,8.810745202936232e-05,8.810745202936232e-05,0.0593912005424499,3.0518805980682373,0.0057306382805109,0.0093865571543574
US-Me2,0.0003898049762938,0.0003898046561516,0.6099005937576294,2.70579195022583,0.0162186380475759,0.0197434704750776
US-Me3,0.0001538185897516,0.0001538185024401,0.4106357097625732,5.826053142547607,0.0096279913559556,0.0124023584648966
US-Me4,0.0011202787281945,0.0011202783789485,-0.2709221839904785,5.06460428237915,0.0247306488454341,0.0334705598652362
