site,mse,r2,relative_error,mae,rmse
US-xDC,0.0006184530904088262,0.744359786355938,1.0815519547268633,0.013225991694647004,0.02486871710420194
US-xDL,0.0015371198188232906,0.8796512401714136,0.8919102938321254,0.02502257901134302,0.039206119660370506
US-xDS,0.0008913262233772332,0.9238233782247383,0.44446432649895584,0.01748173540866759,0.02985508706028561
US-xGR,0.003342842224320951,0.8585817566688357,1.0642289436513483,0.03585192133293364,0.05781731768528311
US-xHA,0.0013478161432828875,0.9036692192689116,0.7914453349899068,0.022688693155554055,0.03671261558759996
US-xHE,0.00035421190504725405,0.9070970320802865,0.42029680741900866,0.009899896272426904,0.01882051819284618
US-xJE,0.0014161409312216703,0.845763892449367,0.8935912881221739,0.023076655275991075,0.03763164800034235
US-xKA,0.0044545789893079175,-0.08559226642186002,2.964017277004658,0.03205430272485425,0.06674263247211573
US-xKZ,0.0007692782062018535,0.8997675477971702,1.6444797977439631,0.014571174876742614,0.027735864980235492
US-xMB,0.000984409518385998,-0.23221661977333197,2.3926408431812947,0.022697603459047446,0.03137530108837201
US-xML,0.0002449747360688854,0.707074214004298,0.9934045983871003,0.007672590298702325,0.015651668795016248
US-xNG,0.0004453514337990004,0.6681779886966788,1.3033941836137966,0.01172534239152885,0.02110335124569082
US-xNQ,0.0013364507981806942,0.2244972423080308,2.0932735677396987,0.022213602258347013,0.03655749988963543
US-xRM,0.0010666778955457565,0.8458867556950789,0.74834686601745,0.019427556503427607,0.032660035143057584
US-xSB,0.0007382517499913143,0.8570355444933537,0.5335399713501497,0.015938564019944035,0.027170788541949133
US-xSE,0.000976938332143267,0.8512651557542701,1.2400962150763457,0.018407314410387517,0.03125601273584439
US-xSR,0.0006600569602551372,0.5863775965284213,1.9027050809664465,0.012566394174571886,0.025691573720874657
US-xST,0.0009554144459309206,0.9411638822097937,1.2701847897141683,0.017330513879244645,0.030909779131060133
US-xTA,0.0006133212890007429,0.8674225102640623,2.0497139134254776,0.01614016610708282,0.024765324326580965
US-xTR,0.0008780084928748784,0.9029069134520475,1.3450715638160116,0.014972866752142292,0.029631208090033695
US-xUK,0.0007125272039336396,0.8762724513565907,1.0984182198310313,0.015638936580209484,0.026693205201579664
US-xUN,0.0009063244722494697,0.9117806014065182,0.8126560535200991,0.015817181927423513,0.03010522333830908
US-xYE,0.0008309603282627509,0.743698268619434,1.2732074051785172,0.016662552036778452,0.028826382503927734
ZM-Mon,0.001048186766564402,0.8639703908727223,1.8363894275723425,0.022227726685132145,0.032375712603190714
