site,test_loss,mse,r2,relative_error,mae,rmse
DE-Tha,0.0016849564854055643,0.0016849574238114525,0.8503222421214501,1.6494796795735929,0.0259873692706435,0.04104823289511319
DK-Fou,0.04080025479197502,0.04080025614331401,0.31001093969491544,1.0215096761790967,0.11946226375169884,0.20199073281542898
DK-Gds,0.0010535403853282332,0.0010535406114296768,0.31416970642095965,1.218131578228007,0.019083044594638603,0.03245829033436106
DK-Skj,0.0009441335569135845,0.0009441335005010347,0.5786950074467492,3.5069168166504117,0.019941749250536368,0.030726755450275492
DK-Sor,0.001179876853711903,0.001179876206284965,0.896733614909373,0.9645299013894789,0.02096170778540636,0.03434932614018745
DK-Vng,0.0003427657939027995,0.0003427657773432059,0.7618161455163608,0.658921464462227,0.012982464591996883,0.01851393468021333
ES-Abr,0.0019041962223127484,0.0019041966746008736,0.8695494940441266,1.8151852880902206,0.026081480037697502,0.043637102041735924
ES-Agu,0.00572762219235301,0.005727621971876087,0.3780513114782037,3.200430454580611,0.04959703008468455,0.07568105424659521
ES-Amo,0.0036611466202884912,0.003661146670250389,0.5741944194611255,3.0413123774758892,0.03677226866965384,0.06050741004414574
ES-LJu,0.002244914649054408,0.0022449138135878987,0.677844862805202,3.0783566045978277,0.02882746077575404,0.04738052145753462
ES-LM1,0.0012264031684026122,0.0012264029901747097,0.8880311688690149,1.6694111266843317,0.022996237005079318,0.03502003698134412
ES-LM2,0.0012330771423876286,0.0012330779327841448,0.9052875969636359,1.0272926720617823,0.022898386275699654,0.03511520942247312
ES-LgS,0.00601694593206048,0.006016944028942911,0.7298843985292454,0.8860989054416626,0.049346365974438575,0.07756896305187347
FI-Hyy,0.0017231721431016922,0.0017231723155703951,0.8936498136331584,2.7560666730137067,0.02403707078462063,0.04151111074845378
FI-Ken,0.0023574393708258867,0.0023574400094449823,0.9000011872807707,0.9934826222915977,0.029985268471334484,0.04855347577099895
FI-Let,0.0012813553912565112,0.001281355678624633,0.2856290997596861,0.6575059829069606,0.020581282837271838,0.0357960288108141
FI-Lom,0.003752360586076975,0.003752359342384773,0.9056537565915849,1.3140072068671864,0.035036242560659486,0.06125650449041941
FI-Qvd,0.004519033711403608,0.004519033773939163,0.7740391909075193,0.887539682300584,0.03700385407182049,0.0672237589988775
FI-Sii,0.0012189710978418589,0.0012189709541536497,0.898225980106581,0.9206687749108894,0.01908371038368588,0.03491376453712274
FI-Sod,0.0012142201885581017,0.0012142195324712946,0.8574986878309987,1.25803800723614,0.020002192757500578,0.034845652992465136
FI-Var,0.004129448439925909,0.004129450304801366,0.6966326901400401,1.9051962621643383,0.0357686289702267,0.0642607991298067
FR-Aur,0.0009877760894596577,0.0009877757887759425,0.48968455586762716,1.3064207731377184,0.015463464182133024,0.03142890053399804
FR-Bil,0.0023948384914547205,0.0023948379568017168,0.7833312127411662,1.2619309780678076,0.02944517714848371,0.04893708161304387
FR-EM2,0.003511348506435752,0.003511348192004801,0.528588615627299,2.3146017747128487,0.030431260251250033,0.05925662994133906
FR-FBn,0.002225917996838689,0.0022259167445835364,0.8686779935393434,1.428173369487835,0.030359567033767423,0.04717962213269132
FR-Fon,0.0021111953537911177,0.0021111952901531677,0.7934085622168827,1.6223677593407961,0.02575839703684621,0.045947745212939095
