site,mse,r2,relative_error,mae,rmse
US-CF2,0.0003771802461550943,0.9662532975087984,0.8752390921044575,0.010099789293125938,0.019421128858928213
US-CF3,0.00035765891168217036,0.9537121278999272,0.7620782356830512,0.00939195601793716,0.018911872241588624
US-CF4,0.000374968127132778,0.9628085074011198,3.864528442093245,0.009658073357423344,0.019364093759656763
US-CRT,0.0008387313916331168,0.8998001232167048,1.3442999386417531,0.014408304565391002,0.028960859649415048
US-CS1,0.0002970300063700049,0.9695314849760688,0.6699240296868563,0.007913515919917642,0.017234558490718723
US-CS3,0.00042905610355368557,0.9679649354886526,0.48587186667278887,0.010394894889510502,0.020713669485479525
US-CS4,0.0004515219630917296,0.9617911968881995,13.624155712768577,0.010235732247853435,0.021249046168986728
US-EDN,0.0015194391378371586,0.8350061268252458,1.103496326362815,0.02374112295713776,0.038979983810119245
US-GLE,0.0004723372261157023,0.8897746490119383,1.6593421734657192,0.013332976906648178,0.02173332064171746
US-Goo,0.000903324483169812,0.9263710860164505,0.8745567068281788,0.017936365252652492,0.03005535697957707
US-HB1,0.0006690404088231272,0.7151158831512889,1.1922339982087573,0.012764720705900632,0.025865815448640455
US-HWB,0.0004378068477549045,0.7702955861891023,1.6682771969870327,0.009427291301711912,0.020923834441968433
US-Hn3,0.0002328431876340094,0.9011824559836886,0.6948374575447899,0.008554046299618633,0.015259200098105058
US-Ho2,0.0007163085282043695,0.8565482452161982,1.1729040102007118,0.015577926396385769,0.026763940819774085
US-IB2,0.00039934248544082714,0.9266451557362724,0.8058297864732036,0.010360800279179974,0.019983555375378704
US-ICs,0.0001462228274284036,0.8199142862231551,1.1430525450801519,0.0052148906175391585,0.012092263122691451
US-ICt,3.810540943192309e-05,0.8313471656105326,1.4028547497053436,0.003176178087970212,0.006172957915936499
US-Ivo,0.0009475168606437339,0.936626401127947,2.279365940420216,0.018410709203270644,0.030781761818384178
US-Jo2,7.09014397246656e-05,0.6294459787154905,1.464641236670941,0.00424401225552113,0.008420299265742615
US-KFS,0.0003934205021771479,0.8141854506896944,1.8530575458836192,0.009785255349237527,0.019834830530588054
US-KLS,0.0005846894505902076,0.7656583698104464,1.2948736765468083,0.013384683518417833,0.024180352573736547
US-KS1,0.0006104094722927369,0.9222294378588688,0.8265798192411813,0.012037515914055965,0.02470646620406765
US-KS2,0.0006110725790426744,0.9269351758713165,0.5521005197785063,0.013916846031951806,0.02471988226190963
US-KS3,0.0008410707540982825,0.7929746234230017,1.3345274155208373,0.00945698705557034,0.02900121987258954
US-LWW,0.001865737116890291,0.760407823523248,3.624887014539661,0.026145505056320444,0.043194179201488374
US-Lin,0.00634534790894142,0.5449219725276938,1.5566560323957663,0.05118985732820088,0.07965769208897167
US-Los,0.0003009199080820589,0.9348959204950616,0.6744381192244118,0.008525710470146853,0.017347043208629502
US-MOz,0.0006325467154134087,0.8731154766027011,1.4776089601213656,0.014248237598476642,0.02515048141514211
US-Me1,0.0012078821130454137,0.7422553163377809,1.0202079649069036,0.01791486815926073,0.0347545984446003
US-Me2,0.0006997086574258691,0.9025609572054357,0.8983909748055734,0.016114140989661123,0.026452006680512334
US-Me3,0.0011189350340350141,0.8004944084006546,10.35449894411292,0.021775037939430992,0.03345048630491064
US-Me4,0.002362395552402661,0.6321652355539042,2.805555539753952,0.030036965538367086,0.048604480785238935
US-Me5,0.0014233081432330136,0.9198753651115896,0.721578309469102,0.02322286774824894,0.037726756330660256
US-Me6,0.001185263670132312,0.8729532317360872,1.0873047475729027,0.022111667246443176,0.03442765850493339
US-Mpj,0.0012449146899350032,0.8845183319483191,2.0093053813047677,0.021239230812683342,0.035283348621339826
US-Myb,0.0008952775217427146,0.9112183332782832,1.3910089620486192,0.018410891797761182,0.029921188508191223
US-NC1,0.000831055378863141,0.9070773780355454,0.9265497754800343,0.017690163109558267,0.028828031130535798
US-NC4,0.0012884377471509933,0.7390305992656265,1.6749709256853147,0.01992492582724483,0.035894815045504735
US-NR1,0.001142178300283572,0.9330278437310855,1.3079513346062515,0.019975062743177757,0.03379612848069394
US-ONA,0.0004774194451963223,0.8733524937033201,3.52126774882671,0.010226806291588883,0.02184993009591386
US-OWC,0.002298464568848577,0.8395886508713013,0.9944976632019249,0.02938737847736278,0.0479423045842456
US-Oho,0.0007301415361354296,0.9450909913994106,0.6531763577736672,0.015521785569972827,0.027021131288964006
US-Prr,0.0003115042628026256,0.9038227505554313,0.48106518342493154,0.008271040633433153,0.01764948335795203
US-Ro1,0.0005281364309121401,0.9232338879477657,0.5567709789271886,0.009305600299820856,0.022981219091078264
US-Ro4,0.00035154925024272275,0.9703759132437803,0.5378924132884308,0.009705740888470647,0.018749646669810147
US-Ro5,0.00025003640944599477,0.9757236414196654,0.45021965513550677,0.007397193752310504,0.01581253962670117
US-Ro6,0.0008631392183095502,0.9170672472086595,1.6899853859779128,0.014674736869164791,0.029379231070767495
US-SRC,0.0006512564532173542,0.8134945514309542,1.7089796724725306,0.015013524056252411,0.025519726746525993
US-SRG,0.000580694282181237,0.8977539748561454,8.506065718844582,0.013473666917383883,0.024097599095786223
US-SRM,0.0005363947609155701,0.84812089318851,1.7084302416553836,0.012984663990254242,0.023160197773671322
US-Seg,0.0006368548315429139,0.8001205040173351,2.117989849359488,0.013980226909729433,0.025235982872535673
US-Ses,0.0005443576175423305,0.7666945086961194,1.746471642642674,0.014077296369843825,0.023331472682673302
US-Sne,0.0007667625133306209,0.8748669541480063,1.2765673981380754,0.018054479697384992,0.027690476942996502
US-Snf,0.0007786195006491549,0.9460775961600244,0.5848883563072733,0.018235284759290062,0.027903754239334083
US-Syv,0.0007956055430103425,0.9361233008608232,35.78235230139836,0.01694620432456165,0.028206480514419777
US-Ton,0.00043751069441438277,0.7160272586337965,1.4735581931584187,0.010857239392999946,0.020916756307190244
US-Tw3,0.0016055551508058544,0.9104695947165071,1.3495199213674332,0.023206873916688152,0.040069379216626934
US-Tw4,0.0008735243482493561,0.9293600739042036,1.0040699436134548,0.018545000912045244,0.029555445323144025
US-Twt,0.0007819023362962102,0.9456584000511088,0.9941269891670832,0.016035080361446796,0.02796251663023574
US-Var,0.00033393344739492706,0.8587130735907298,1.2093638081068594,0.008084962423166617,0.018273845993521096
US-WCr,0.0005526062345127427,0.9147799753135054,6.849902247821703,0.011888803605079882,0.023507578235810313
US-WPT,0.0005850901350162555,0.9034325977536255,0.8837486004053791,0.013402830692824422,0.02418863648526422
US-Whs,0.00031172971273894193,0.7379703608542079,4.915715358925836,0.009926003360229254,0.01765586907345379
US-Wi0,0.0005462770336387108,0.8474414504747584,2.771873522453957,0.010168987717469647,0.02337257011196481
US-Wi1,0.0014724119436693047,0.9474344081399455,0.7216735416546349,0.02226070595133194,0.03837202032300755
US-Wi2,0.0012854991030655995,0.8045403881098093,0.7725935072550112,0.01789576794592822,0.035853857575797884
US-Wi3,0.0016951849372263401,0.8902319159873155,2.6279629607261947,0.022358167291368896,0.041172623637877874
US-Wi4,0.0012847461070853061,0.825256596961497,1.2705809269212198,0.019223292258723337,0.035843355131534575
US-Wi5,0.0011697920971201696,0.7812977683897453,1.4609543783510026,0.012928813975992203,0.0342022235698232
US-Wi6,0.0009623489044315943,0.7171860764432085,1.1323959177149259,0.01521952835955742,0.031021748893825994
US-Wi7,0.00172051447336838,0.7470814589490512,1.970977460394246,0.020766334235986696,0.041479084770139035
US-Wi8,0.0011749008610963153,0.8988127888943708,0.5885132080636154,0.019348669163442057,0.034276826881966704
US-Wi9,0.0016169163481267058,0.648739091761869,0.9068328478547925,0.019610884963454627,0.04021089837502646
US-Wjs,0.0004197024383749118,0.892804598926888,0.9463856837701192,0.012240060242642056,0.02048664048532389
US-Wkg,0.0006574326121255951,0.8409141186391597,3.7824398100958914,0.013383711801598239,0.02564044875047227
US-xAE,0.00042219794930776816,0.9423090677016593,0.5783415329527681,0.011486730353955673,0.02054745603007263
US-xBR,0.000722784849104818,0.9065939742969963,0.5850487656298885,0.014158492939612764,0.026884658247870997
US-xCL,0.00023543944709269869,0.9080975369054624,0.8356060942216603,0.0075551982042155455,0.015344036206054087
