site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
ES-LgS,0.0071078168108270464,0.0070379410430425815,0.08430786921057279,0.08389243734117266,0.6666360201022264,0.6699132660790162,0.15011641949185706,0.1505445109777251,0.062383862519399556,0.062338800579895944,820
