site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
CH-Oe1,0.007647797272196954,0.0076764834151693785,0.08745168535938547,0.08761554322818171,0.42805004779868816,0.4259047192134803,0.1899348327801453,0.19053572112874512,0.054101890298805834,0.054225722269536834,820
