site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
NL-Hor,0.004274492054044482,0.004265824115742643,0.06537959967791546,0.06531327671877016,0.8036857268177052,0.8040838185643268,0.18128316510279094,0.1826244392357495,0.04917308565466731,0.049274280737539235,820
