site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
CN-Qia,0.0026662286669279,0.0027105858998438,0.0516355368610415,0.0520632874475277,0.8406804059668901,0.8380298544863456,0.0919173788883013,0.1011173641587299,0.0342995029586862,0.036279896065494,13
CN-Sw2,0.00157516449318,0.0018026206,0.0396883420311309,0.04245728,0.1177084272393182,-0.0096957683563232,0.0575644840498141,0.062476173,0.0255687373448902,0.027952371,52
CZ-BK1,0.0020513036739768,0.0020938349019925,0.0452913200732418,0.0457584407731791,0.7719610711521755,0.7672329678477635,0.0562190509501668,0.0579365136052808,0.0284783296853064,0.0292312725346626,205
CZ-BK2,0.0049789869469532,0.005903426695915,0.0705619369557927,0.076833760131306,0.5760240595144717,0.4973051923705993,0.2802493979915329,0.2814617505316066,0.0508064816778533,0.0521501866547251,410
CZ-KrP,0.0032346819439152,0.0032783323027102,0.0568742643373539,0.0572567227730527,0.6273862913500929,0.6223580621898502,0.0688027964431989,0.0680514790040223,0.0366041934896216,0.0364056055039867,52
CZ-Lnz,0.0031454418967216,0.0031631039108775,0.056084239289854,0.0562414785623342,0.7488004653325397,0.7473899513625073,0.1128203783118532,0.1115260135162151,0.0418244271938586,0.0415497148329332,410
CZ-RAJ,0.002940359140236,0.0029833264818227,0.0542250785175648,0.0546198359739645,0.8465433503312891,0.8443008949132278,0.1076964942792496,0.1141160296580515,0.0364471570257226,0.0377403802046758,103
CZ-Stn,0.0023455455861219,0.0023487064,0.0484308330108201,0.048463453,0.7241361029343629,0.7237643599510193,0.1026461889277218,0.103706785,0.0351226572961595,0.035436213,103
CZ-wet,0.0046604066367682,0.0046178043025047,0.0682671710031128,0.0679544281302167,0.728608243527709,0.7310891262546284,0.1434519951628337,0.1443450398116703,0.0487337975089181,0.0487590929469607,410
DE-Geb,0.0025494537045763,0.0025648089453389,0.0504921152713608,0.0506439428297101,0.5248469060268017,0.5219850811017465,0.0692464931576146,0.0698059693665369,0.0305806099559354,0.0308256858833287,52
DE-Gri,0.0024006425053332,0.0024620254393868,0.0489963519594397,0.0496188012691445,0.681912492683006,0.6737791931844244,0.061474078767504,0.0611037697272968,0.0306887079038656,0.0305605131939524,410
DE-Hai,0.0045034715653024,0.004784032,0.0671079098564574,0.0691667,0.6444771668118034,0.6223286390304565,0.1791369849451948,0.17495722,0.0517675131660645,0.05091752,52
DE-HoH,0.0028465756762039,0.0028726935563256,0.0533533098898653,0.0535975144603334,0.768602021413597,0.7664789003894011,0.1072916047664965,0.1077421008795528,0.0389254457769569,0.039117096123916,410
DE-Hte,0.0010700011358391,0.0011065994637719,0.0327108718293951,0.0332655897854214,0.7001123589737213,0.6898549995544971,0.057318409878775,0.0584444639984086,0.0228536502597204,0.0232780228510951,52
DE-Hzd,0.002033214631948,0.0021464392203671,0.045091181310186,0.0463296796920411,0.6733282869025704,0.6551367641373779,0.0603906999943937,0.0600497917610567,0.0317282474141678,0.0318902855273871,205
DE-Kli,0.0028385273389318,0.0031033510929464,0.0532778315899951,0.0557077292029252,0.5938413549682923,0.5559483054184376,0.0961945181448583,0.1031448533619699,0.0345992583213047,0.0367876697360962,410
DE-Lkb,0.0053553789927685,0.0054328963,0.0731804549915383,0.073708184,0.7357731704592803,0.7319486141204834,0.1869654713732948,0.18544735,0.0517097974194342,0.05155664,13
DE-Lnf,0.0046660317662073,0.0046524073394674,0.0683083579527959,0.0682085576703352,0.7773159118019621,0.7779661309170048,0.2146870888641746,0.2135205143237899,0.0504408147129362,0.0502205404781984,205
DE-Obe,0.0028551186352,0.0033557007889919,0.0534333101651028,0.0579284108964847,0.7456312697256584,0.7010333166710341,0.1018978220735703,0.1015025269393773,0.036869327336291,0.0376813899190055,410
DE-RuR,0.0018964704919042,0.0019084823374048,0.0435484843812527,0.0436861801649547,0.7857891001237527,0.7844323333062045,0.0509364006425187,0.0513555369569165,0.0268618574118662,0.0270647374135967,52
DE-RuS,0.0054140649678121,0.0055960095818278,0.0735803300333193,0.0748064808811901,0.4386927211713691,0.419829475754509,0.1828711916644851,0.1907164972254664,0.0457972934744592,0.0476613023970613,103
DE-RuW,0.0009638634977207,0.00096643536,0.0310461510935052,0.031087544,0.7673849886550675,0.7667642831802368,0.0503407793636936,0.050526354,0.0215710348063741,0.02164875,52
DE-Seh,0.0091516780350683,0.0157852262271162,0.095664403176251,0.1256392702426921,0.4214434598832347,0.0020796365513074,0.3472571182149742,0.4950725494311408,0.0630543392806108,0.0890144074291158,52
DE-SfN,0.0027271180569111,0.0028076973103976,0.0522218159097438,0.0529877090502847,0.6886775811360324,0.6794788124791062,0.0717884880904968,0.0744035750506888,0.0338587643065355,0.0348234621485285,13
DE-Tha,0.0028276100362499,0.00282761,0.053175276550761,0.053175274,0.7921382098341919,0.7921382188796997,0.0859438415009148,0.08594385,0.0345013081846106,0.034501307,1
DK-Fou,0.0306200246448538,0.030620025,0.1749857841221789,0.17498578,0.4625039200048412,0.4625039100646972,0.4204843623502329,0.42048436,0.1033666063614053,0.103366606,1
DK-Gds,0.000945472972534,0.0009604208905659,0.0307485442343873,0.0309906581176646,0.3862255064719992,0.3765217380028293,0.0972420391446091,0.1008927172789167,0.0165460221426799,0.0171973123331522,26
DK-Skj,0.0007902208573593,0.0007979956663297,0.0281108672466593,0.0282488170784156,0.6605348866414512,0.6571949641578496,0.0459121588777826,0.0469551176369028,0.0145890522705106,0.0148580982101577,52
DK-Sor,0.0042415519061469,0.0096864545669654,0.0651271978987807,0.0984197874767336,0.768170332185239,0.4705693589867472,0.1434305128788582,0.1734793540557168,0.0434960448289444,0.0539025445010816,103
DK-Vng,0.0004670587409561,0.0008299963053988,0.0216115418458794,0.0288096564609653,0.7390866635357772,0.5363386094621875,0.0683149729666913,0.1040883635536206,0.0163552350455859,0.0240037845371874,410
ES-Abr,0.0059476890910456,0.0782614172263479,0.0771212622500804,0.2797524213056037,0.5837279677166051,-4.477428073238933,0.163811162488031,0.2335980527918049,0.0595102951883003,0.0815606300562683,52
ES-Agu,0.0064382813043513,0.0064589775647467,0.0802389014403319,0.0803677644627917,0.2315100101968937,0.229039650765795,0.1634881395129394,0.1639824817860685,0.0564107113828171,0.0565821140679539,7
ES-Amo,0.0054152717432167,0.0054631671998263,0.0735885299704837,0.0739132410318097,0.3735977061426662,0.3680574811441345,0.1696779709180567,0.1707017032717982,0.0515534081242071,0.0518784346965596,52
ES-LJu,0.0046324267754832,0.0046340439750958,0.0680619333804387,0.0680738126969238,0.3930550570437461,0.3928431700190437,0.1077025432002155,0.1087658673208386,0.0466297573501634,0.0469606914732554,103
ES-LM1,0.003433383120845,0.003450802340577,0.0585950776161705,0.0587435302018618,0.7011727000958388,0.6996566041007977,0.1037337745103178,0.1053005764344291,0.0438877654810275,0.0443385486370939,52
ES-LM2,0.0039556192994975,0.0039441557849134,0.0628937143083278,0.0628025141607677,0.6988548917873307,0.6997276201968554,0.1204633204982479,0.1216468470609639,0.0467991578145053,0.047023366596419,26
ES-LgS,0.0069062249867813,0.0071653607,0.083103700199097,0.08464845,0.67609088571952,0.6639371514320374,0.1409005131515811,0.14993206,0.0594538766707553,0.062337026,4
FI-Hyy,0.0029357680140143,0.0030190353217744,0.0541827280045437,0.0549457488962924,0.8222757103484957,0.8172349090821132,0.1328783644247612,0.137817381682539,0.0384049017014964,0.0391814266652549,26
FI-Ken,0.0054545450998575,0.005437308825927,0.0738548921863514,0.073738109725752,0.7703619810789694,0.7710876334893038,0.203302778127191,0.1933708767989981,0.0491330040240306,0.0481017438781192,205
FI-Let,0.001147702765425,0.0011647209865724,0.0338777621076867,0.0341280088281237,0.7116465930795348,0.7073708675211123,0.0476026860254961,0.0475175294634367,0.0228177817274397,0.0227814896579585,103
FI-Lom,0.0109458632214858,0.0106777888528802,0.1046224795227386,0.1033333869225248,0.7223653621425185,0.7291648925898389,0.2749797529457587,0.2823341827532308,0.0658891461686691,0.0661415170390354,410
FI-Qvd,0.0026615934475203,0.002807219,0.0515906333312586,0.052983195,0.8707528554022541,0.8636812567710876,0.1527668097745601,0.17386703,0.0343030183798263,0.036798082,2
FI-Sii,0.0039198430906199,0.0039864905837646,0.0626086502858828,0.0631386615613973,0.6699015375795128,0.6642890080719192,0.2001534096355668,0.2077328544332842,0.0455027577789678,0.0465848641949743,410
FI-Sod,0.0023502522125625,0.0024995048156362,0.0484793998783247,0.0499950479111306,0.7195545421620821,0.7017448728939154,0.0816650238538765,0.0906403456908105,0.0324501773142413,0.0354532863755745,103
FI-Var,0.0040364633254055,0.004013165,0.0635331671287177,0.063349545,0.5867843432542854,0.5891693830490112,0.126522172318827,0.12689742,0.0369794315101185,0.036948286,13
FR-Aur,0.0014914324557665,0.0015729480936883,0.0386190685512549,0.0396604096510404,0.527494281932543,0.5016690393068703,0.0741691769943102,0.0762958210779732,0.0267518190627327,0.0272665511233231,52
FR-Bil,0.0026284797088153,0.0027032208502491,0.0512687010642492,0.0519925076357077,0.7606304832694806,0.7538239818363945,0.0745176626994498,0.0751774542413555,0.0323716497827325,0.0329585305478814,52
FR-EM2,0.0026708702659329,0.0026708702,0.0516804630971219,0.05168046,0.6418854498983301,0.6418854594230652,0.122677984362921,0.12267799,0.0314987276225276,0.031498726,1
FR-FBn,0.0046185802882838,0.0045171188928733,0.0679601374945919,0.0672095148983637,0.7282529729099492,0.7342227365269516,0.1074203407054637,0.1098391528514128,0.0497974155831036,0.0501563410073808,52
FR-Fon,0.0032138122928526,0.0032045227,0.0566904956130451,0.0566085,0.6855564414730605,0.6864653825759888,0.1002910629443324,0.10007377,0.0394801076025691,0.039337747,13
FR-Gri,0.0067569195765901,0.0067527626162352,0.0822004840410943,0.082175194652859,0.539266653361096,0.5395501035686148,0.264788563817447,0.2661209278322145,0.0495603468917562,0.0497362417201489,13
FR-Hes,0.0026646922699993,0.0026809718948504,0.0516206573960403,0.0517781024647527,0.7191397167740345,0.7174238338190082,0.1093374606294493,0.1089763376862583,0.0387357191555178,0.0386466259718334,103
FR-LBr,0.0034243315792171,0.0035099676846184,0.0585177885708024,0.0592449802482746,0.7628358596049606,0.756904829605546,0.1105448560520621,0.1102948127533907,0.0391975763587821,0.0396780619921341,4
FR-LGt,0.0016184123139881,0.0016184122,0.040229495572132,0.040229496,0.7640835208285394,0.7640835046768188,0.0735362365258761,0.07353623,0.0294725218863208,0.029472522,1
FR-Lam,0.0081889914158668,0.008277565625446,0.0904930462293474,0.0909811278532315,0.4285942393219063,0.4224137695874983,0.2117922966202394,0.2147549774251559,0.0518577592471531,0.0524669674389332,103
FR-Mej,0.0012147485539174,0.0014140448,0.0348532430903851,0.037603788,0.7872380141967033,0.7523314952850342,0.0827303345732271,0.097804695,0.022584161215407,0.026317405,2
FR-Pue,0.0061833547902648,0.0065963206376336,0.0786343105156066,0.0812177359794869,0.5253117091902701,0.4936088457933774,0.1913708751813456,0.2226118125578025,0.0507124692509075,0.0565975833037734,205
FR-Tou,0.002805824621257,0.0028095004772651,0.0529700351260695,0.0530047212733463,0.7338330566680343,0.7334843565567046,0.0886997051414583,0.0904855912819833,0.039195256028458,0.0396265941898135,205
GF-Guy,0.0039972609725835,0.0039977309143084,0.0632238955821574,0.0632276119611396,0.7477601024639842,0.747730447644509,0.1632454235218687,0.1626334177955047,0.0420568116658,0.0419779932254238,2
GH-Ank,0.0012560747836969,0.0014403743,0.0354411453496766,0.037952263,0.7681292107617307,0.7341076135635376,0.0521135137798176,0.06917472,0.0227193787324947,0.028763046,2
GL-NuF,0.0067960016918817,0.0067593916,0.0824378656436577,0.08221552,0.6366810278282682,0.6386382579803467,0.1774019755533905,0.1769698,0.0586545827801277,0.058504835,7
GL-ZaF,0.0046743112331511,0.0052645469742721,0.0683689347083245,0.0725571979494256,0.7668322449018361,0.7373896306061023,0.2717653730536064,0.2969738130709068,0.0490655024619261,0.0546032788599774,205
GL-ZaH,0.0037993291065663,0.0042455330061577,0.0616386981251744,0.0651577547660887,0.5412956754825009,0.4874241490581645,0.1223623604178709,0.1284449054476467,0.047031146739398,0.0493876098760752,205
IL-Yat,0.0048451119964143,0.004826859,0.0696068387187232,0.0694756,0.3895531241270654,0.391852855682373,0.1924282135072352,0.1918197,0.0534836784351005,0.053370003,2
IT-BCi,0.0032950089472788,0.0041492583763674,0.057402168489342,0.0644147372607189,0.4719009126250534,0.3349882817003796,0.096367696498575,0.1237723015731632,0.0355564342531756,0.0444887018598225,26
IT-BFt,0.0013787528622744,0.0014109791252403,0.037131561538325,0.0375630020797105,0.8418025291603383,0.8381049025331758,0.0584074655873936,0.0590283048641329,0.0232475530802167,0.0236014499020513,103
IT-CA1,0.0034973186339775,0.052890383,0.0591381318100048,0.2299791,0.8281314443231851,-1.5991897583007812,0.1752367698981146,0.38103047,0.0422236859562502,0.081291944,205
IT-CA2,0.0055624462275099,0.0058794223510189,0.0745818089584177,0.0766773913941973,0.4414749353868399,0.4096473720050813,0.2810358040967933,0.2994560022451332,0.0561324126242978,0.058818796936111,205
IT-CA3,0.0479677411542826,0.0489072446588169,0.2190153902224285,0.2211498240081076,0.465746559700549,0.4552825902203843,0.2323150111064239,0.2408759781201749,0.1326619710559088,0.1354020553781861,26
IT-Col,0.0057987979716669,0.0058189956,0.0761498389470849,0.076282345,0.6909456199396329,0.6898691654205322,0.2338088143754069,0.23647743,0.0586912827446165,0.05888811,52
IT-Cp2,0.0070543080909758,0.008259408,0.0839899285091719,0.09088129,0.6057074386565229,0.5383497476577759,0.1280720507849684,0.13096425,0.0558665488032322,0.060015336,2
IT-Cpz,0.0056494439157523,0.0056494437,0.075162782783452,0.07516278,0.7606590482482748,0.7606590390205383,0.1231159065489458,0.123115905,0.0510820745664152,0.051082075,1
IT-Isp,0.0033138418197246,0.0034436814,0.0575659779707129,0.05868289,0.7981019789175415,0.7901914119720459,0.152407598475435,0.17389905,0.040709954131994,0.0440837,205
IT-La2,0.0026340866281309,0.0030776008,0.0513233536329311,0.05547613,0.43119464227916,0.3354220390319824,0.088926090332783,0.11978087,0.0314788424928936,0.0414508,26
IT-Lav,0.0035010981659954,0.003588298,0.0591700782997234,0.059902404,0.7669892447134367,0.7611857652664185,0.0794135649264714,0.082850605,0.03803855788444,0.039375965,7
IT-Lsn,0.0045520743016648,0.0045233926217541,0.0674690618110612,0.0672561716257638,0.8044333291348503,0.805665554332248,0.1216034264518366,0.1210862779586057,0.0449708540864222,0.0447726271518043,103
IT-MBo,0.0047522459530691,0.0047585939775296,0.0689365356909464,0.0689825628512715,0.7270096993315451,0.7266450403632939,0.1472618100146247,0.1463355773030498,0.0517733302954122,0.051574428222021,205
IT-Noe,0.0039230719989055,0.0039374188088717,0.0626344314167979,0.0627488550403251,0.7327503453270874,0.7317730040980236,0.1526684926950006,0.1549352506849778,0.0466055402274786,0.0470250335210661,103
