site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
AU-Whr,0.0014373247083747619,0.0014180116056471096,0.03791206547228417,0.03765649486671734,0.8172473589631706,0.8197029770357807,0.07969153929539018,0.07635803573171294,0.028176896626402013,0.027341392705394468,820
