site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
IT-Ro1,0.00591354477022781,0.005917322273073542,0.07689957587807497,0.07692413322926389,0.6396979304758281,0.63946777375159,0.16440572146750426,0.16548829140052634,0.04900420972493049,0.04925771614470931,820
