site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
US-SRM,0.0014680484129940873,0.0014702352922765303,0.038315119900557366,0.0383436473522868,0.4273421245040404,0.42648906432375944,0.07797729652965818,0.07842135058860979,0.025636653544383138,0.025802031629310506,820
