site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
NL-Loo,0.0033408137726989276,0.003360924741213083,0.05779977311978766,0.05797348308677928,0.8086343106788618,0.8074823310671644,0.10097595031847482,0.10309670717778467,0.03929811884958333,0.0398096805470738,820
