site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
PA-SPn,0.005736696311960801,0.005737176038904678,0.0757409817203395,0.07574414854564462,0.5877044494214123,0.5876699715139728,0.1297959039366928,0.12978023961459367,0.05229911207986191,0.05233610319653739,820
