site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
AU-Cum,0.0005069330992269567,0.0005061894523530785,0.022515174865564706,0.022498654456502027,0.7226188701330654,0.7230257751278524,0.044290821716158314,0.04497126239217692,0.015173336554102664,0.015370539535785098,820
