site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
CZ-Lnz,0.003170996713048865,0.003163103910877505,0.05631160371583165,0.05624147856233427,0.7467596207769276,0.7473899513625073,0.1120815551648634,0.11152601351621522,0.041750317526996455,0.041549714832933286,820
