site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
SD-Dem,0.0060418886543076936,0.0060698333682828575,0.07772958673701857,0.07790913533266082,0.5371839278018196,0.5350433284792111,0.26079906042459516,0.2640564137000712,0.058955163405684394,0.05951612784610197,820
