site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
FR-Mej,0.0013296422733645578,0.001363529021173291,0.036464260219625434,0.03692599384137536,0.767114494948993,0.7611792651988109,0.09272140161240928,0.0951367994656979,0.024956426988301188,0.02552428007447923,820
