site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
US-xRM,0.002356500282656038,0.002391953285075347,0.048543797571430666,0.04890759946138583,0.6610965928417324,0.6559978693650894,0.10986127866858024,0.11066394471373732,0.034233057401926906,0.034462739953632394,820
