site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
IT-BCi,0.004141073752665969,0.0042107324392488725,0.06435117522365826,0.06489015672079143,0.33630005122101514,0.3251356843252745,0.12315828060221833,0.12515314469411928,0.04431318910313243,0.04489261955565972,820
