site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
US-KFS,0.0008523838188247592,0.0008823412833395579,0.029195613006490533,0.02970423005801628,0.5713828799294187,0.5563189124051953,0.05587513524340376,0.05677677637488739,0.021334423510500224,0.02165996502143331,820
