site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
CA-TP4,0.0035318158084338006,0.0035503800056273698,0.05942908217727917,0.05958506529011586,0.7075701983498488,0.7060331067240211,0.08901012219181732,0.08996627568234959,0.042906030768547786,0.043263177531312154,820
