site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
US-KS1,0.0008659269075030261,0.0008623083291122915,0.029426636020840474,0.029365086907964216,0.8204153532514521,0.8211658104972096,0.029319512726451082,0.02925342601292604,0.01740907352264563,0.017361816913253537,820
