site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
FI-Var,0.004035013072950044,0.004004230131358753,0.06352175275407665,0.06327898649124172,0.5869328066422933,0.590084078535723,0.12703057697060904,0.12745547223175754,0.037044279724340524,0.037093290780165364,820
