site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
US-Ro5,0.00656279861542197,0.0064640226200566265,0.08101110180353042,0.08039914564257898,0.5624784896504588,0.5690635801295372,0.430296385722485,0.43506960274859463,0.05176781464994952,0.05190666139394733,820
