site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
US-CF1,0.005554001963848001,0.005552753276330559,0.07452517671128328,0.07451679861836899,0.5987871973524161,0.5988774006727904,0.20757743279317667,0.2077374860939045,0.045846051509914915,0.04584717364738619,820
