site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
US-MOz,0.0016379622409540575,0.0016370787030368632,0.040471746205891064,0.040460829243069936,0.6813548243438805,0.6815267056533417,0.0653278693499638,0.06557322297836245,0.030168609891046107,0.030251847152765417,820
