site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
US-ONA,0.0006521087621065048,0.0006539212953929023,0.025536420307210345,0.02557188486195146,0.8209530645733316,0.8204554044449199,0.035341208129526944,0.035616718457951696,0.016078209891904026,0.016177967679333452,820
