site,ensemble_mse_scaled,full_mse_scaled,ensemble_rmse_scaled,full_rmse_scaled,ensemble_r2,full_r2,ensemble_relative_error,full_relative_error,ensemble_mae,full_mae,O_hat_count
SE-Nor,0.0019595125962491556,0.0019509556783685043,0.04426638223583621,0.044169623932839915,0.8252006595633433,0.8259639838739763,0.05911121996688506,0.059046474369661685,0.02933966724569968,0.029279670545717406,820
